Scheme,DXCC,Reference,Name,Type,Lat,Long,Locator
CABOTA,1,B/CA-0089,FRP FK3,Fort Assiniboine AB Prov Lands and Forests EKFK2121,54.33399803,-114.769976,DO24OI
CABOTA,1,B/CA-0090,FRP BJ4,Rock Lake AB Prov Lands and Forests EKBJ3525,53.46437443,-118.2415031,DO03VL
CABOTA,1,B/CA-0091,FRP JK4,Glendon AB CNR Station EKJK5415,54.24990803,-111.1540688,DO44KF
CABOTA,1,B/CA-0092,FRP GJ1,Morinville CNR Station EKCJ2245,53.79250653,-113.6463436,DO33ET
CABOTA,1,B/CA-0093,FRP EJ1,Elk Point AB CNR Station EKEJ0555,53.89480643,-110.9001945,DO43NV
CABOTA,1,B/CA-0094,FRP EJ1,"Peers AB CNR Station, EKEJ0139",53.66248413,-115.9980916,DO23AP
CABOTA,1,B/CA-0095,FRP FJ2,Onaway AB CNR Station EKFJ5142,53.70393993,-114.1924746,DO23VQ
CABOTA,1,B/CA-0096,FRP CJ2,Obed AB CNR Station EKCJ4632,53.55489403,-117.2119075,DO13JN
CABOTA,1,B/CA-0097,FRP HJ22,Mundare AB CNR Station EKHJ4036,53.59330433,-112.3444102,DO33TO
CABOTA,1,B/CA-0098,FRP EJ3,Tofield AB CNR Station EKEJ2023,53.36745363,-112.666793,DO33PI
CABOTA,1,B/CA-0099,FRP JJ4,Minburn AB CNR Station EKJJ3820,53.31657003,-111.3645136,DO43HH
CABOTA,1,B/CA-0100,FRP EH2,Chauvin AB CNR Station EKEH5342,52.69197833,-110.1428252,DO42WQ
CABOTA,1,B/CA-0101,FRP JH3,Alliance AB CNR Station EKJH1027,52.43379463,-111.7857609,DO42CK
CABOTA,1,B/CA-0102,FRP HH32,Big Valley CNR Station EKHH1003,52.03479493,-112.7492356,DO32PA
CABOTA,1,B/CA-0103,FRP GG4,Rockyford AB CNR Station EKGG4918,51.23312363,-113.1404749,DO31KF
CABOTA,1,B/CA-0104,FRP GJ23,Fort Saskatchewan AB Post Office Bldg,53.70071573,-113.2094659,DO33JQ
CABOTA,1,B/CA-0105,FRP KJ2,Marwayne AB CPR Station,53.51688843,-110.331258,DO43UM
CABOTA,1,B/CA-0106,FRP GJ3,Calmar AB CPR Station EKGJ,53.25794813,-113.8092678,DO33CG
CABOTA,1,B/CA-0107,FRP GH22,Hobbema AB CPR Station,52.83443203,-113.447207,DO32GU
CABOTA,1,B/CA-0108,FRP HH2,Daysland AB CPR Station,52.86395243,-112.2627512,DO32UU
CABOTA,1,B/CA-0109,FRP FH22,Rimbey AB CPR Station,52.64301183,-114.2201363,DO22VP
CABOTA,1,B/CA-0110,FRP EH4,Sylvan Lake CPR Station,52.30762013,-114.0979947,DO22WH
CABOTA,1,B/CA-0111,FRP GH4,Alix AB CPR Station,52.39948563,-113.1865026,DO32JJ
CABOTA,1,B/CA-0112,FRP JH32,Castor AB CPR Station,52.21975813,-111.9066167,DO42BF
CABOTA,1,B/CA-0113,FRP KH3,Consort AB CPR Station,52.00447183,-110.7821225,DO42OA
CABOTA,1,B/CA-0114,FRP FG2,Didsbury AB CPR Station,51.66083593,-114.136516,DO21WP
CABOTA,1,B/CA-0115,FRP FG23,Carstairs AB CPR Station,51.56493963,-114.0985975,DO21WN
CABOTA,1,B/CA-0116,FRP HG32,Hussar AB CPR Station,51.04108053,-112.6813788,DO31PA
CABOTA,1,B/CA-0117,FRP KF1,Buffalo AB CPR Station,50.80972123,-110.7002999,DO40PT
CABOTA,1,B/CA-0118,FRP HF1,Milo AB CPR Station,50.56998523,-112.8821307,DO30NN
CABOTA,1,B/CA-0119,FRP KF3,Medicine Hat AB CPR Station,50.03581693,-110.6663699,DO40QA
CABOTA,1,B/CA-0120,FRP HE15,Lethbridge AB CPR Station,49.69822663,-112.8355835,DN39NQ
CABOTA,1,B/CA-0121,FRP JF4,Tilley AB CPR Station,50.44961053,-111.6540085,DO40EK
CABOTA,1,B/CA-0122,FRP HF3,Lomond AB CPR Station,50.35053083,-112.642324,DO30QI
CABOTA,1,B/CA-0123,FRP GH?,Stavely AB CPR Station,50.16093093,-113.6407853,DO30ED
CABOTA,1,B/CA-0124,FRP GF42,Champion AB CPR Station,50.23796023,-113.1494469,DO30KF
CABOTA,1,B/CA-0125,FRP GH?,Wetaskiwin AB CPR Station,52.96903323,-113.3734434,DO32HX
CABOTA,1,B/CA-0126,FRP ??,Redcliff AB CPR Station,50.08119503,-110.7813194,DO40OB
CABOTA,1,B/CA-0127,FRP HJ2,Andrew AB CPR Station,53.87966153,-112.3351766,DO33TV
CABOTA,1,B/CA-0128,FRP HE3,Raymond AB CPR Station,49.47469873,-112.6568485,DN39QL
CABOTA,1,B/CA-0129,FRP GE3,Glenwoodville AB CPR Station,49.36538003,-113.5164251,DN39FI
CABOTA,1,B/CA-0130,FRP HK42,Milk River AB CPR Station,49.15012593,-112.0869122,DN39WD
CABOTA,1,B/CA-0131,FRPH?4,Warner AB CPR Station,49.28321863,-112.2073588,DN39VG
CABOTA,1,B/CA-0132,FRP CJ34,Pocahontas AB Federal National Resources Bldg EKCJ0518,53.20000003,-117.916667,DO13AE
CABOTA,1,B/CA-0133,FRP BJ43,"Snaring, AB Federal National Resources building, EEBJ5605",53.07888203,-118.074971,DO03XB
CABOTA,1,B/CA-0134,FRP BH23,Decoigne AB Federal National Resources EKBH3756,52.88434503,-118.3706049,DO02TV
CABOTA,1,B/CA-0135,FRP CH13,"Athabasca Falls AB, Federal National Resources, EKCH1040",52.66443703,-117.8837673,DO12BP
CABOTA,1,B/CA-0136,FRP CH4,"Poboktan, AB Federal National Resources EKCH3228",52.44194443,-117.2130555,DO12JK
CABOTA,1,B/CA-0137,FRP DG2,Ya-ha-tinda AB Federal National Resources (not sure about location),51.75365903,-115.5812789,DO21FS
CABOTA,1,B/CA-0138,FRP?? 52,"Eisenhower, AB Fed Natl Res",51.32734863,-115.9657409,DO21AH
CABOTA,1,B/CA-0139,FRP ?,"Panther River, AB Fed Natl Res Bldg, coordinates unclear",51.62641533,-115.4028287,DO21HP
CABOTA,1,B/CA-0140,FRP EG34,"Healy Creek, AB Fed Natl Res EKEG2020",51.10803873,-115.7988274,DO21CC
CABOTA,1,B/CA-0141,FRP EG43,Minnewanka AB Fed Natl Res Bldg EKEG3228,51.26406863,-115.3745674,DO21HG
CABOTA,1,B/CA-0142,FRP EF22,Spray River AB Fed National REsources Building EKEF 3550,51.16066883,-115.5590577,DO21FD
CABOTA,1,B/CA-0143,FRP GF3,Saint Ambroise,50.25589903,-98.037334,EO00XG
CABOTA,1,B/CA-0144,FRP DKBK 4,"Langara Point, DKBK5818, Department of Transport, Marine (no shelter planned)",54.25540413,-133.059686,CO34LG
CABOTA,1,B/CA-0145,FRP CK3,"Naden Harbour, DKCK2012, BC Packers Cannery",54.01264673,-132.5776338,CO34RA
CABOTA,1,B/CA-0146,FRP CK4,"Masset, DKCK 5002, DND (RCN) (no shelter planned)",54.02722225,-132.125,CO34WA
CABOTA,1,B/CA-0147,FRP EK1,"Green Island Lightstation, DKEK 2530, DOT (Marine)",54.56831793,-130.7069263,CO44PN
CABOTA,1,B/CA-0148,FRP EK4,"Digby Island, DKEK3018, Department of Transport, Air",54.28660473,-130.4448386,CO44SG
CABOTA,1,B/CA-0149,FRP EK42,"Prince Rupert, DKEK4518, RCMP (no shelter planned)",54.31503673,-130.3208187,CO44UH
CABOTA,1,B/CA-0150,FRP EK43,"Barrett Rock, DKEK4503, DOT Marine",54.06748493,-130.5260351,CO44RB
CABOTA,1,B/CA-0151,FRP GK1,"Terrace, DKGK 2532, DOT Air (no shelter planned)",54.51819253,-128.6031539,CO54QM
CABOTA,1,B/CA-0152,FRP GK2,"Dorreen, DKGK 3950, Post Office",54.83888903,-128.3458329,CO54TU
CABOTA,1,B/CA-0153,FRP GK3,"Kitimat, DKGK2004, RCMP (no shelter planned)",54.04936603,-128.6283529,CO54QB
CABOTA,1,B/CA-0154,FRP HK2,"Smithers, DKHK4847, DOT (Air) (no shelter planned)",54.82432833,-127.1842565,CO64JT
CABOTA,1,B/CA-0155,FRP HK22,"Telkwa, DKHK5540, CNR (no shelter planned)",54.69152333,-127.0500721,CO64LQ
CABOTA,1,B/CA-0156,FRP JK2,"Topley, DKJK4232, BC Forest Service (no shelter planned)",54.50505103,-126.296656,CO64UM
CABOTA,1,B/CA-0157,FRP JK3,"Houston, DKJK2025, BC Forest Service (no shelter planned)",54.39799723,-126.6482087,CO64QJ
CABOTA,1,B/CA-0158,FRP JK4,"Noralee, DKJK3200, Post Office (no shelter planned)",53.98419503,-126.433459,CO63SX
CABOTA,1,B/CA-0159,FRP KK3,"Burns Lake, DKKK1515, BC Forest Service (no shelter planned)",54.23341483,-125.763613,CO74CF
CABOTA,1,B/CA-0160,FRP KK32,"Francois Lake, BC, DKKK 1604, Post Office (no shelter planned)",54.05138883,-125.7428288,CO74DB
CABOTA,1,B/CA-0161,FRP KK4,"Endako, DKKK6005, CNR, (no shelter planned)",54.08566883,-125.0211534,CO74LC
CABOTA,1,B/CA-0162,FRP LK4,"Fort St . James, DKLK 4528, BC Forest Service, (no shelter planned)",54.47471953,-124.2175643,CO74VL
CABOTA,1,B/CA-0163,FRP LK42,"Vanderhoof, DKLK6002, BC Forest Service (no shelter planned)",54.01397983,-124.0129801,CO74XA
CABOTA,1,B/CA-0164,FRP MK2,"McLeod Lake, DKMK 6060, West Coast Transmission (no shelter planned)",55.03174473,-123.0330174,CO85LA
CABOTA,1,B/CA-0165,FRP NK3,"Summit Lake, DKNK2218, BC Forest Service",54.28190103,-122.640001,CO84QG
CABOTA,1,B/CA-0166,FRP NK4,"Aleza Lake, DKNK5818, BC Forest Service,",54.11666703,-122.033333,CO84XC
CABOTA,1,B/CA-0167,FRP CJ2,"Port Clements, DKCJ4840, Post Office (no shelter planned)",53.68871373,-132.1847553,CO33VQ
CABOTA,1,B/CA-0168,FRP CJ4,"Queen Charlotte, DKCJ4840, RCMP (no shelter planned)",53.25392973,-132.0705812,CO33XG
CABOTA,1,B/CA-0169,FRP DJ3,"Sandspit, DKDJ1013, DOT (Air) (no shelter planned)",53.25306953,-131.8172174,CO43CG
CABOTA,1,B/CA-0170,FRP DJ32,"Aero, DKDJ0203, Logging Camp",53.06008193,-131.966705,CO43AB
CABOTA,1,B/CA-0171,FRP EJ3,"Bonilla Island Lighthouse, DKEJ2230, DOT (Marine) (no shelter planned)",53.49275073,-130.6370964,CO43QL
CABOTA,1,B/CA-0172,FRP FJ3,"Ethelda Bay, DKFJ2503, DOT (Air) (no shelter planned)",53.77722225,-99.00333333,EO03LS
CABOTA,1,B/CA-0173,FRP GJ3,"Butedale, DKGJ2010, New England Fish Cannery, (no shelter planned)",53.16005643,-128.6952806,CO53PD
CABOTA,1,B/CA-0174,FRP HJ1,"Kemano, DKHJ0535, Aluminum Company of Canada, no shelter planned",53.56059403,-127.9397731,CO63AN
CABOTA,1,B/CA-0175,FRP JJ2,"Wistaria, DKJJ4053, Post Office (no shelter planned)",53.85000003,-126.266667,CO63UU
CABOTA,1,B/CA-0176,FRP JJ22,"Ootsa Lake, DKJJ6048, Post Office (no shelter planned)",53.80682103,-126.042532,CO63XT
CABOTA,1,B/CA-0177,FRP KJ1,"Grassy Plains, DKKJ0858, Cattle Ranch (Mr. Bickle) (no shelter planned)",53.96768853,-125.9530096,CO73AX
CABOTA,1,B/CA-0178,FRP NJ1,"Prince George, DKNJ1355, DOT (air), location CD Northern Zone HQ",53.88411323,-122.6739882,CO83PV
CABOTA,1,B/CA-0179,FRP NJ12,"Red Rock, DKNJ2030, Post Office",53.68011303,-122.672359,CO83PQ
CABOTA,1,B/CA-0180,FRP NJ32,"Cinema, DKNJ2812, Post Office",53.23459403,-122.446586,CO83SF
CABOTA,1,B/CA-0181,FRP PJ1,"Hutton Mills, DKPJ2559, CNR",53.98853873,-121.6217316,CO93EX
CABOTA,1,B/CA-0182,FRP PJ2,"Penny, DKPJ3840, BC Forest Service",53.84336183,-121.2924098,CO93IU
CABOTA,1,B/CA-0183,FRP PJ3,"Wells, DKPJ2717, BC Forest Service",53.10307693,-121.5706006,CO93FC
CABOTA,1,B/CA-0184,FRP QJ1,"Dome Creek, DKQJ0034, BC Forest Service",53.75022303,-121.0345609,CO93LS
CABOTA,1,B/CA-0185,FRP QJ4,"Lamming Mills, DKQJ3222, Post Office",53.35000003,-120.266667,CO93UI
CABOTA,1,B/CA-0186,FRP QJ42,"McBride, DKQJ3818, BC Forest Service",53.30134703,-120.168461,CO93VH
CABOTA,1,B/CA-0187,FRP GH1,"Boat Bluff, BC, DKGH3033, DOT (Marine), (no shelter planned)",52.64353773,-128.5226947,CO52RP
CABOTA,1,B/CA-0188,FRP GH12,"Klemtu, DKGH2837, Canadian Fish Co Cannery (no shelter planned)",52.59464483,-128.5226426,CO52RO
CABOTA,1,B/CA-0189,FRP GH4,"McInnes Island, DKGH3229, DOT (Air), no shelter planned",52.26237973,-128.7225831,CO52PG
CABOTA,1,B/CA-0190,FRP GH42,"Dryad Point, DKGH4517, DOT (Marine), no shelter planned",52.17404073,-128.1196987,CO52WE
CABOTA,1,B/CA-0191,FRP HH3,"Ocean Falls, DKHH2022, RCMP, no shelter planned",52.35402103,-127.693746,CO62DI
CABOTA,1,B/CA-0192,FRP HH32,"Pointer Island, DKHH0300, DOT (Marine), no shelter planned",52.06118643,-127.9485943,CO62AB
CABOTA,1,B/CA-0193,FRP JH3,"Bella Coola, DKJH1523, RCMP, no shelter planned",52.37212773,-126.7539346,CO62OI
CABOTA,1,B/CA-0194,FRP KH4,"Anahim Lake, DKKH4290, Post Office, no shelter planned",52.46666703,-125.316667,CO72IL
CABOTA,1,B/CA-0195,FRP MH3,"Redstone, DKMH1808, Post Office",52.12466503,-123.681047,CO82DC
CABOTA,1,B/CA-0196,FRP MH4,"Alexis Creek, DKMH1808, RCMP",52.08298603,-123.277992,CO82IB
CABOTA,1,B/CA-0197,FRP NH1,"Quesnel, DKNH3259, DOT (Air)",53.02615923,-122.505865,CO83RA
CABOTA,1,B/CA-0198,FRP NH2,"Marguerite, DKNH 3532, Post Office",52.50147503,-122.4302779,CO82SM
CABOTA,1,B/CA-0199,FRP NH4,"Soda Creek, DKNH4523, Post Office",52.35000003,-122.2833331,CO82UI
CABOTA,1,B/CA-0200,FRP NH42,"Williams Lake, DKNH5207, RCMP",52.14167363,-122.1416885,CO82WD
CABOTA,1,B/CA-0201,FRP PH1,"Likely, BC, DKPH4538, BC Forest Service (manned 6 months only a year)",52.61666703,-121.5500001,CO92FO
CABOTA,1,B/CA-0202,FRP PH2,"Keithley Creek Post Office, DKPH3836",52.76666703,-121.416667,CO92GS
CABOTA,1,B/CA-0203,FRP PH4,"Horsefly Dominion Fisheries Experimental Station, DKPH3722",52.33273003,-121.417202,CO92GH
CABOTA,1,B/CA-0204,FRP DG2,"Cape St James Airport, DOT Air, DKDG5956 (no shelter planned)",51.93583863,-131.0156062,CO41LW
CABOTA,1,B/CA-0205,FRP HG1,"Namu Cannery, DKHG1050, no shelter planned",51.86090873,-127.8672666,CO61BU
CABOTA,1,B/CA-0206,FRP HG3,"Egg Island, DOT (Marine), DKHG1117, no shelter planned",51.24968743,-127.8350715,CO61BF
CABOTA,1,B/CA-0207,FRP HG32,"Pine Island, DOT (Marine), DKHG1027, no shelter planned",50.97595583,-127.7281207,CO60DX
CABOTA,1,B/CA-0208,FRP LG1,"Kleena Kleene DOT(Air), DKLG0556, no shelter planned",51.95726603,-124.8856861,CO71NW
CABOTA,1,B/CA-0209,FRP MG2,"Hanceville Post Office, DKMG5857",51.91944403,-123.041667,CO81LW
CABOTA,1,B/CA-0210,FRP MG22,"Big Creek Post Office, DKMG5843",51.71666703,-123.0333331,CO81LR
CABOTA,1,B/CA-0211,FRP NG1,"Riske Creek Post Office, DKNG3057",51.96841503,-122.529743,CO81RX
CABOTA,1,B/CA-0212,FRP NG2,"Alkali Lake Post Office, DKNG4848",51.78856303,-122.2283371,CO81VS
CABOTA,1,B/CA-0213,FRP NG22,"Dog Creek Post Office, DKNG4835",51.58161303,-122.237828,CO81VN
CABOTA,1,B/CA-0214,FRP NG4,"Big Bar Creek Post Office, DKNG5512",51.17798303,-122.077913,CO81XE
CABOTA,1,B/CA-0215,FRP PG2,"Lac La Hache West Coast Transmission Building, DKPG3548",51.81273703,-121.4720029,CO91GT
CABOTA,1,B/CA-0216,FRP PG22,"100 Mile House RCMP Detachment, DKPG4238",51.64397053,-121.2950097,CO91IP
CABOTA,1,B/CA-0217,FRP PG3,"Clinton RCMP Detachment, DKPG1205",51.09269943,-121.5865308,CO91EC
CABOTA,1,B/CA-0218,FRP PG4,"70 Mile House Post Office, DKPG3818",51.30313603,-121.3957691,CO91HH
CABOTA,1,B/CA-0219,FRP QG1,"Mahood Falls Post Office, DKQG2050",51.83873803,-120.64945,CO91QU
CABOTA,1,B/CA-0220,FRP QG2,"Clearwater BC Forest Service, DKQG6040",51.64156703,-120.031234,CO91XP
CABOTA,1,B/CA-0221,FRP QG3,"Little Fort Post Office, DKQG4023",51.42396533,-120.2053428,CO91VK
CABOTA,1,B/CA-0222,FRP QG4,"Chu Chua CNR Station, DKQG4222",51.35405273,-120.162017,CO91WI
CABOTA,1,B/CA-0223,FRP QG42,"McClure CNR Station, DKQG5002",51.03271663,-120.2252576,CO91VA
CABOTA,1,B/CA-0224,FRP GF2,"Cape Scott Lighthouse (DOT Marine), DKGF3545, no shelter planned",50.78232963,-128.4270165,CO50SS
CABOTA,1,B/CA-0225,FRP GF22,"RCAF Station Holberg, DKGF4540, no shelter planned.",50.64044913,-128.1301304,CO50WP
CABOTA,1,B/CA-0226,FRP GF4,"Kains Island DOT (Marine) - Lighthouse? DKGF5828, no shelter planned",50.44139443,-128.0324508,CO50XK
CABOTA,1,B/CA-0227,FRP HF1,"Bull Harbour Airport, DOT(Air), DKHF3035, no shelter planned",50.91591733,-127.9340098,CO60AV
CABOTA,1,B/CA-0228,FRP JF4,"Kelsey Bay Post Office, DKJF6025,",50.39455683,-125.9600614,CO70AJ
CABOTA,1,B/CA-0229,FRP HF12,"Port Hardy Airport, DOT(Air) DKHF3035, no shelter planned",50.68382393,-127.3772351,CO60HQ
CABOTA,1,B/CA-0230,FRP HF4,"Port Alice RCMP Detachment, DKHF3525, no shelter planned",50.42542893,-127.4877075,CO60GK
CABOTA,1,B/CA-0231,FRP JF1,"Sullivan Bay Post Office, DKJF1055",50.88502663,-126.8259476,CO60OV
CABOTA,1,B/CA-0232,FRP JF12,"Alert Bay DOT (Air), DKJF0335, no shelter planned",50.58448553,-126.9254094,CO60MO
CABOTA,1,B/CA-0233,FRP KF4,"Chatham Point Lighthouse, DKKF3522,",50.33361113,-125.4461111,CO70GI
CABOTA,1,B/CA-0234,FRP KF42,"Campbell River BC Forest Service, DKKF4502,",50.03312263,-125.2733353,CO70IA
CABOTA,1,B/CA-0235,FRP LF3,"Refuge Cove Post Office, DKLF 1008, doubtful shelter planned here",50.12374873,-124.8390156,CO70NC
CABOTA,1,B/CA-0236,FRP LF32,"Brem River Post Office, DKLF1028",50.43842993,-124.663664,CO70QK
CABOTA,1,B/CA-0237,FRP MF4,"Alta Lake, Rainbow Lodge (Alec Greenwood), DKMF0207",50.12066403,-122.9839263,CO80MC
CABOTA,1,B/CA-0238,FRP NF1,"Bralorne RCMP Detachment, DKNF0247",50.77049003,-122.802284,CO80OS
CABOTA,1,B/CA-0239,FRP NF2,"Shalalth BC Electric Co Ltd, DKNF4844",50.72659443,-122.2446359,CO80VR
CABOTA,1,B/CA-0240,FRP NF3,"Pemberton BC Forest Service, DKNF1219",50.32202803,-122.8050498,CO80OH
CABOTA,1,B/CA-0241,FRP PF1,"Lilooet RCMP Detachment, DKPF4002",50.68630173,-121.9367502,CO90AQ
CABOTA,1,B/CA-0242,FRP PF2,"Cache Creek Post Office, DKFF4048",50.81080993,-121.3233237,CO90IT
CABOTA,1,B/CA-0243,FRP PF22,"Ashcroft Airport, DOT (Air), DKPF3542",50.77548003,-121.3215149,CO90IS
CABOTA,1,B/CA-0244,FRP PF3,"Lytton Airport, DOT(Air), DKPF3015",50.24567403,-121.5673448,CO90FF
CABOTA,1,B/CA-0245,FRP PF4,"Spences Bridge RCMP Detachment, DKPF4023",50.41405303,-121.359529,CO90HJ
CABOTA,1,B/CA-0246,FRP QF2,"Rayleigh, DND (Army), DKQF4248",50.80082403,-120.3207911,CO90UT
CABOTA,1,B/CA-0247,FRP QF22,"Kamloops bunker (RCN), DKQF4140",50.67646923,-120.3872851,CO90TQ
CABOTA,1,B/CA-0248,FRP QF3,"Merritt RCMP Detachment, DKQF1507",50.11130793,-120.7862222,CO90OC
CABOTA,1,B/CA-0249,FRP QF4,"Lac Le Jeune, Fishing Lodge? DKQF3028",50.48736303,-120.495422,CO90SL
CABOTA,1,B/CA-0250,FRP JE1,"Zeballos RCMP Detachment, DKJE1058",49.98180303,-126.845404,CN69NX
CABOTA,1,B/CA-0251,FRP JE12,"Nootka, DOT (Marine), DKJE2235, no shelter planned",49.62446313,-126.6239849,CN69QO
CABOTA,1,B/CA-0252,FRP JE3,"Estevan Point DOT Air, DKJE3024, no shelter planned",49.38307133,-126.5442254,CN69RJ
CABOTA,1,B/CA-0253,FRP KE2,"Cape Mudge Lighthouse (DOT Marine), DKKE5059",49.99855193,-125.1955591,CN79JX
CABOTA,1,B/CA-0254,FRP KE22,"Black Creek Post Office, DKKE5255",49.83296203,-125.1293711,CN79KT
CABOTA,1,B/CA-0255,FRP KE3,"Tofino DOT (Air), DKKE0508",49.07496443,-125.7654333,CN79CB
CABOTA,1,B/CA-0256,FRP LE1,"Lund BC Forestry Service, DKLE1759",49.98171273,-124.7590955,CN79OX
CABOTA,1,B/CA-0257,FRP LE12,"Powell River RCMP Detachment, DKLE3050",49.83523523,-124.5247061,CN79RU
CABOTA,1,B/CA-0258,FRP LE13,"CFB Comox (DND-RCAF), DKLE0240",49.71321853,-124.905753,CN79NR
CABOTA,1,B/CA-0259,FRP LE3,"Chrome Island Lighthouse, DOT (Marine), DKLE5020",49.47222683,-124.6846654,CN79PL
CABOTA,1,B/CA-0260,FRP LE32,"Port Alberni RCMP Detachment, DKLE1015",49.23388823,-124.8055494,CN79OF
CABOTA,1,B/CA-0261,FRP LE4,"Ballenas Island Lighthouse, DOT (Marine), DKLE2028",49.34634333,-124.1578126,CN79WI
CABOTA,1,B/CA-0262,FRP ME2,"Garibaldi Post Office, DKME5055",49.97104103,-123.142923,CN89KX
CABOTA,1,B/CA-0263,FRP ME22,"Squamish BC Forestry Service, DKME5042",49.70163393,-123.1558121,CN89KQ
CABOTA,1,B/CA-0264,FRP ME3,"Sechelt BC Forestry Service, DKME1828",49.47417363,-123.7545601,CN89CL
CABOTA,1,B/CA-0265,FRP ME32,"Gibsons Landing RCMP Detachment, DKME3030",49.40094313,-123.507504,CN89FJ
CABOTA,1,B/CA-0266,FRP ME33,"Nanaimo Camp, DND (Army), DKME0210",49.15234353,-123.9646896,CN89AD
CABOTA,1,B/CA-0267,FRP ME4,"Point Atkinson Lighthouse, DOT Marine, DKME4520",49.32993273,-123.2649923,CN89IH
CABOTA,1,B/CA-0268,FRP ME42,"RCAF Station Sea Island, DKME5512",49.19897533,-123.1885535,CN89JE
CABOTA,1,B/CA-0269,FRP ME43,"Vancouver Wireless Station (Ladner, BC, Canadian Army), DKME5805",49.07615973,-123.0072708,CN89LB
CABOTA,1,B/CA-0270,FRP NE3,"Port Coquitlam BC Forest Service, DKNE1516",49.26283823,-122.7810708,CN89OG
CABOTA,1,B/CA-0271,FRP NE32,"Burnaby RCMP Detachment, DKNE0207",49.24880913,-122.9805104,CN89MF
CABOTA,1,B/CA-0272,FRP NE33,"Green Timbers BC Forest Service, DKNE1010",49.17962793,-122.8306921,CN89OE
CABOTA,1,B/CA-0273,FRP NE34,"Langley RCMP Detachment, DKNE2306",49.10417793,-122.6603519,CN89QC
CABOTA,1,B/CA-0274,FRP NE4,"Abbotsford Airport, DOT Air, DKNE3602",49.02491753,-122.3683373,CN89TA
CABOTA,1,B/CA-0275,FRP NE35,"Douglas Immigration and Citizenship Building, DKNE1500",49.00562643,-122.7451575,CN89PA
CABOTA,1,B/CA-0276,FRP PE2,"Boston Bar RCMP Detachment, DKPE4052",49.86342583,-121.4425737,CN99GU
CABOTA,1,B/CA-0277,FRP PE22,"Yale CPR Station, DKPE2734",49.56106203,-121.4291721,CN99GN
CABOTA,1,B/CA-0278,FRP PE3,"Agassiz BC Forest Service, DKPE1515",49.23894093,-121.7658827,CN99CF
CABOTA,1,B/CA-0279,FRP PE32,"Vedder Crossing, Canadian Army, DKPE0306",49.11131503,-121.957894,CN99AC
CABOTA,1,B/CA-0280,FRP PE4,"Hope RCMP Detachment, DKPE3522",49.37949103,-121.4416917,CN99GJ
CABOTA,1,B/CA-0281,FRP QE1,"Aspen Grove Post Office, DKQE2537",49.93029203,-120.629654,CN99QW
CABOTA,1,B/CA-0282,FRP QE12,"Brookmere CPR Station, DKQE 1055",49.81778703,-120.872143,CN99NT
CABOTA,1,B/CA-0283,FRP QE3,"Princeton RCMP Detachment, DKQE3228",49.45895883,-120.5061567,CN99RL
CABOTA,1,B/CA-0284,FRP QE32,"Manning Park BC Forest Service, DKQE1303",49.06464703,-120.781581,CN99OB
CABOTA,1,B/CA-0285,FRP QE4,"Hedley Post Office, DKQE5521",49.35717703,-120.076544,CN99XI
CABOTA,1,B/CA-0286,FRP QF1,"Savona West Coast Transmission Facility, DKQF0946",50.75276493,-120.843769,CO90NS
CABOTA,1,B/CA-0287,FRP KD12,"Amphitrite Point Lighthouse, DOT MArine, DKKD2555",48.92155623,-125.5410964,CN78FW
CABOTA,1,B/CA-0288,FRP KD1,"Ucluelet DOT Marine building, DKKD2555",48.94159973,-125.5463446,CN78FW
CABOTA,1,B/CA-0289,FRP KD2,"Pachena Point Lighthouse, DOT Marine, DKKD5545",48.72222163,-125.0971414,CN78KR
CABOTA,1,B/CA-0290,FRP LD1,"Carmanah Point Light Station, DOT Marine, DKLD1035",48.61169447,-124.7513056,CN78OO
CABOTA,1,B/CA-0291,FRP LD2,Lake Cowichan RCMP Detachment. DKLD5751,48.82581183,-124.054167,CN78XT
CABOTA,1,B/CA-0292,FRP LD22,"Port Renfrew Post Office, DKLD5850",48.55296603,-124.422299,CN78SN
CABOTA,1,B/CA-0293,FRP LD4,"River Jordan BC Hydro Station, DKLD5825",48.42976203,-124.0520463,CN78XK
CABOTA,1,B/CA-0294,FRP MD1,"Chemainus RCMP Detachment, DKMD1857",48.93016483,-123.7344815,CN88DW
CABOTA,1,B/CA-0295,FRP MD12,"Shawnigan Lake RCMP Detatchment, DKMD2038",48.65117933,-123.6449962,CN88EP
CABOTA,1,B/CA-0296,FRP MD2,"Active Pass Lighthouse, DOT Marine, DKMD4050",48.87346683,-123.2915237,CN88IU
CABOTA,1,B/CA-0297,FRP MD22,"Mount Bruce BC Forest Service, DKMD3050 (manned 5 months of year)",48.76736313,-123.5077644,CN88FS
CABOTA,1,B/CA-0298,FRP MD23,"Saturna Island Lighthouse, DOT Marine, DKMD5845",48.78364153,-123.0459717,CN88LS
CABOTA,1,B/CA-0299,FRP MD24,"Patricia Bay, DND (RCN), DKMD3038",48.64660673,-123.4375526,CN88GP
CABOTA,1,B/CA-0300,FRP MD3,"Sheringham Point Lighthouse, DOT Marine, DKMD3038",48.37669383,-123.9210417,CN88AJ
CABOTA,1,B/CA-0301,FRP MD32,"Sooke BC RCMP Detachment, DKMD2023",48.37403463,-123.7355539,CN88DI
CABOTA,1,B/CA-0302,FRP MD33,"Race Rocks Lighthouse, DOT Marine, DKMD3019",48.29797863,-123.5316533,CN88FH
